"Surveillance_system","Collection_year","Collection_week","Pool_No","ID","Species","Pool_size","Life_stage_E_L_P_A","Sex_F_M","Location","Code","USUV","WNV"
"BRS",2021,28,"297","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"298","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"299","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"300","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"301","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"302","6179443","Culex pipiens/torrentium",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"303","6179443","Culex pipiens/torrentium",6,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"304","6179443","Aedes cinereus",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"305","6179443","Aedes cinereus",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"306","6179443","Aedes cinereus",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"307","6179443","Aedes cinereus",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"308","6179443","Aedes cinereus",5,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"309","6179443","Culiseta morsitans",2,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"310","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"311","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"312","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"313","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"314","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"315","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"316","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"317","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"318","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"319","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"320","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"321","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"322","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"323","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,28,"324","6179443","Culiseta ochroptera",10,"A","F","Asten","AST21W28",0,0
"BRS",2021,29,"325","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"326","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"327","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"328","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"329","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"330","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"331","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"332","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"333","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"334","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"335","6179267","Culex pipiens/torrentium",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"336","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"337","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"338","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"339","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"340","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"341","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"342","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"343","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"344","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"345","6179267","Culiseta ochroptera",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"346","6179267","Aedes cinereus",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"347","6179267","Aedes cinereus",10,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"348","6179267","Aedes cinereus",6,"A","F","Asten","AST21W29",0,0
"BRS",2021,29,"349","6179267","Culiseta morsitans",3,"A","F","Asten","AST21W29",0,0
"BRS",2021,32,"350","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W32",0,0
"BRS",2021,32,"351","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W32",0,0
"BRS",2021,32,"352","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W32",0,0
"BRS",2021,32,"353","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W32",0,0
"BRS",2021,32,"354","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W32",0,0
"BRS",2021,32,"355","","Culex pipiens/torrentium",3,"A","F","Utrecht_Eendenkooi","UEK21W32",0,0
"BRS",2021,32,"356","","Coquillettidia richiardii",4,"A","F","Utrecht_Eendenkooi","UEK21W32",0,0
"BRS",2021,31,"357","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W31",0,0
"BRS",2021,31,"358","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W31",0,0
"BRS",2021,31,"359","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W31",0,0
"BRS",2021,31,"360","","Culex pipiens/torrentium",2,"A","F","Utrecht_Eendenkooi","UEK21W31",0,0
"BRS",2021,31,"361","","Coquillettidia richiardii",3,"A","F","Utrecht_Eendenkooi","UEK21W31",0,0
"BRS",2021,31,"362","","Aedes sticticus",1,"A","F","Utrecht_Eendenkooi","UEK21W31",0,0
"BRS",2021,31,"363","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"364","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"365","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"366","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"367","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"368","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"369","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"370","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"371","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"372","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"373","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"374","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"375","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"376","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"377","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,31,"378","","Culex pipiens/torrentium",4,"A","F","Utrecht_Vleuterweide","UVW21W31",0,0
"BRS",2021,32,"379","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W32",0,0
"BRS",2021,32,"380","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W32",0,0
"BRS",2021,32,"381","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W32",0,0
"BRS",2021,32,"382","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W32",0,0
"BRS",2021,32,"383","","Culex pipiens/torrentium",9,"A","F","Utrecht_Vleuterweide","UVW21W32",0,0
"BRS",2021,32,"384","","Anopheles maculipennis s.l.",1,"A","F","Utrecht_Vleuterweide","UVW21W32",0,0
"BRS",2021,30,"385","","Culex pipiens/torrentium",2,"A","F","Rotterdam_Essenburgpark","RMP21W30",0,0
"BRS",2021,31,"386","","Culex pipiens/torrentium",2,"A","F","Rotterdam_Essenburgpark","RMP21W31",0,0
"BRS",2021,31,"387","","Coquillettidia richiardii",1,"A","F","Rotterdam_Essenburgpark","RMP21W31",0,0
"BRS",2021,31,"388","","Culex pipiens/torrentium",3,"A","F","Den Haag_Meijendel","WMD21W31",0,0
"BRS",2021,30,"389","","Culex pipiens/torrentium",4,"A","F","Wageningen_Campus","WAC21W30",0,0
"BRS",2021,31,"390","","Culex pipiens/torrentium",8,"A","F","Wageningen_Campus","WAC21W31",0,0
"BRS",2021,31,"391","","Anopheles plumbeus",4,"A","F","Wageningen_Campus","WAC21W31",0,0
"BRS",2021,31,"392","","Culiseta morsitans",1,"A","F","Wageningen_Campus","WAC21W31",0,0
"BRS",2021,31,"393","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W31",0,0
"BRS",2021,31,"394","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W31",0,0
"BRS",2021,31,"395","","Culex pipiens/torrentium",3,"A","F","Reusel","RSL21W31",0,0
"BRS",2021,31,"396","","Culiseta annulata",1,"A","F","Reusel","RSL21W31",0,0
"BRS",2021,31,"397","","Culex pipiens/torrentium",2,"A","M","Reusel","RSL21W31",0,0
"BRS",2021,31,"398","","Anopheles plumbeus",1,"A","F","Reusel","RSL21W31",0,0
"BRS",2021,30,"399","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"400","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"401","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"402","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"403","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"404","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"405","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"406","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"407","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"408","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W30",0,0
"BRS",2021,30,"409","","Culex pipiens/torrentium",10,"A","F","Maastricht","MST21W30",0,0
"BRS",2021,30,"410","","Culex pipiens/torrentium",10,"A","F","Maastricht","RSL21W30",0,0
"BRS",2021,30,"411","","Culex pipiens/torrentium",10,"A","F","Maastricht","RSL21W30",0,0
"BRS",2021,30,"412","","Culex pipiens/torrentium",2,"A","F","Maastricht","RSL21W30",0,0
"BRS",2021,30,"413","","Culex pipiens/torrentium",7,"A","M","Maastricht","RSL21W30",0,0
"BRS",2021,31,"414","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"415","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"416","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"417","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"418","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"419","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"420","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"421","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"422","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"423","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"424","","Culiseta ochroptera",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"425","","Culiseta ochroptera",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"426","","Culiseta ochroptera",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"427","","Culiseta ochroptera",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"428","","Aedes cinereus",10,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"429","","Culex modestus",2,"A","F","Asten","AST21W31",0,0
"BRS",2021,31,"430","","Aedes punctor",3,"A","F + M","Asten","AST21W31",0,0
"BRS",2021,30,"431","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"432","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"433","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"434","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"435","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"436","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"437","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"438","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"439","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"440","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"441","","Culiseta ochroptera",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"442","","Culiseta ochroptera",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"443","","Culiseta ochroptera",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"444","","Culiseta ochroptera",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"445","","Culiseta ochroptera",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"446","","Aedes cinereus",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,30,"447","","Culex modestus",10,"A","F","Asten","AST21W30",0,0
"BRS",2021,31,"448","","Culex pipiens/torrentium",5,"A","F","Maastricht","MST21W31",0,0
"BRS",2021,28,"449","","Culex pipiens/torrentium",2,"A","F","Almere_De Vaarten","ADV21W28",0,0
"BRS",2021,28,"450","","Culex pipiens/torrentium",2,"A","M","Almere_De Vaarten","ADV21W28",0,0
"BRS",2021,28,"451","","Culiseta annulata",1,"A","F","Almere_De Vaarten","ADV21W28",0,0
"BRS",2021,28,"452","","Anopheles claviger",3,"A","F","Almere_De Vaarten","ADV21W28",0,0
"BRS",2021,28,"453","","Coquillettidia richiardii",2,"A","M","Almere_De Vaarten","ADV21W28",0,0
"BRS",2021,27,"454","","Culex pipiens/torrentium",1,"A","F","Almere_De Vaarten","ADV21W27",0,0
"BRS",2021,27,"455","","Culex pipiens/torrentium",1,"A","M","Almere_De Vaarten","ADV21W27",0,0
"BRS",2021,29,"456","","Culex pipiens/torrentium",1,"A","M","Almere_De Vaarten","ADV21W29",0,0
"BRS",2021,29,"457","","Aedes annulipes",1,"A","F","Almere_De Vaarten","ADV21W29",0,0
"BRS",2021,29,"458","","Anopheles claviger",3,"A","F","Almere_De Vaarten","ADV21W29",0,0
"BRS",2021,29,"459","","Anopheles claviger",1,"A","M","Almere_De Vaarten","ADV21W29",0,0
"BRS",2021,29,"460","","Coquillettidia richiardii",1,"A","F","Almere_De Vaarten","ADV21W29",0,0
"BRS",2021,29,"461","","Coquillettidia richiardii",2,"A","M","Almere_De Vaarten","ADV21W29",0,0
"BRS",2021,26,"462","","Culex pipiens/torrentium",8,"A","F","Almere_De Vaarten","ADV21W26",0,0
"BRS",2021,26,"463","","Culex pipiens/torrentium",1,"A","M","Almere_De Vaarten","ADV21W26",0,0
"BRS",2021,26,"464","","Aedes cantans",1,"A","F","Almere_De Vaarten","ADV21W26",0,0
"BRS",2021,26,"465","","Coquillettidia richiardii",1,"A","M","Almere_De Vaarten","ADV21W26",0,0
"BRS",2021,26,"466","","Coquillettidia richiardii",1,"A","F","Almere_De Vaarten","ADV21W26",0,0
"BRS",2021,30,"467","","Coquillettidia richiardii",3,"A","F","Almere_De Vaarten","ADV21W30",0,0
"BRS",2021,28,"468","","Culex modestus",1,"A","F","Zwarte Meer","ZWM21W28",0,0
"BRS",2021,30,"469","","Culiseta annulata",1,"A","F","Zwarte Meer","ZWM21W30",0,0
"BRS",2021,30,"470","","Culex pipiens/torrentium",8,"A","F","Almen","ALM21W30",0,0
"BRS",2021,31,"471","","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W31",0,0
"BRS",2021,31,"472","","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W31",0,0
"BRS",2021,31,"473","","Culex pipiens/torrentium",2,"A","F","Almen","ALM21W31",0,0
"BRS",2021,30,"474","","Culex pipiens/torrentium",2,"A","F","Bergumermeer","BGM21W30",0,0
"BRS",2021,30,"475","","Coquillettidia richiardii",1,"A","F","Bergumermeer","BGM21W30",0,0
"BRS",2021,31,"476","","Anopheles maculipennis s.l.",1,"A","F","Bergumermeer","BGM21W31",0,0
"BRS",2021,31,"477","","Culiseta morsitans",1,"A","M","Bergumermeer","BGM21W31",0,0
"BRS",2021,31,"478","","Coquillettidia richiardii",1,"A","F","Bergumermeer","BGM21W31",0,0
"BRS",2021,30,"479","","Culex pipiens/torrentium",4,"A","F","Overdinkel","OVD21W30",0,0
"BRS",2021,31,"480","","Culex pipiens/torrentium",2,"A","F","Overdinkel","OVD21W31",0,0
"BRS",2021,31,"481","","Anopheles plumbeus",1,"A","F","Overdinkel","OVD21W31",0,0
"BRS",2021,31,"482","","Coquillettidia richiardii",2,"A","F","Lelystad","LYS21W31",0,0
"BRS",2021,30,"483","","Culex pipiens/torrentium",2,"A","F","Lelystad","LYS21W30",0,0
"BRS",2021,30,"484","","Coquillettidia richiardii",1,"A","F","Lelystad","LYS21W30",0,0
"BRS",2021,33,"485","","Culex pipiens/torrentium",10,"A","F","Overdinkel","OVD21W33",0,0
"BRS",2021,33,"486","","Culiseta morsitans",1,"A","F","Overdinkel","OVD21W33",0,0
"BRS",2021,32,"487","","Culex pipiens/torrentium",3,"A","F","Overdinkel","OVD21W32",0,0
"BRS",2021,32,"488","","Culex pipiens/torrentium",1,"A","M","Overdinkel","OVD21W32",0,0
"BRS",2021,32,"489","","Anopheles plumbeus",1,"A","F","Overdinkel","OVD21W32",0,0
"BRS",2021,32,"490","","Culex pipiens/torrentium",1,"A","F","Zwarte Meer","ZWM21W32",0,0
"BRS",2021,32,"491","","Culex pipiens/torrentium",2,"A","F","Almere_De Vaarten","ADV21W32",0,0
"BRS",2021,32,"492","","Culex pipiens/torrentium",2,"A","M","Almere_De Vaarten","ADV21W32",0,0
"BRS",2021,32,"493","","Coquillettidia richiardii",1,"A","F","Almere_De Vaarten","ADV21W32",0,0
"BRS",2021,32,"494","","Anopheles claviger",3,"A","F + M","Almere_De Vaarten","ADV21W32",0,0
"BRS",2021,32,"495","","Culiseta annulata",1,"A","F","Almere_De Vaarten","ADV21W32",0,0
"BRS",2021,33,"496","","Anopheles maculipennis s.l.",1,"A","F","Almere_De Vaarten","ADV21W33",0,0
"BRS",2021,32,"497","","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W32",0,0
"BRS",2021,32,"498","","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W32",0,0
"BRS",2021,32,"499","","Culex pipiens/torrentium",10,"A","F","Almen","ALM21W32",0,0
"BRS",2021,32,"500","","Culex pipiens/torrentium",9,"A","F","Almen","ALM21W32",0,0
"BRS",2021,32,"501","","Coquillettidia richiardii",1,"A","F","Almen","ALM21W32",0,0
"BRS",2021,32,"502","","Anopheles plumbeus",1,"A","F","Almen","ALM21W32",0,0
"BRS",2021,32,"503","","Culex pipiens/torrentium",4,"A","F","Lelystad","LYS21W32",0,0
"BRS",2021,32,"504","","Culiseta annulata",1,"A","F","Lelystad","LYS21W32",0,0
"BRS",2021,32,"505","","Coquillettidia richiardii",3,"A","F","Lelystad","LYS21W32",0,0
"BRS",2021,33,"506","","Culex pipiens/torrentium",4,"A","F","Lelystad","LYS21W33",0,0
"BRS",2021,33,"507","","Coquillettidia richiardii",1,"A","F","Lelystad","LYS21W33",0,0
"BRS",2021,33,"508","","Aedes cinereus",10,"A","F","Bergumermeer","BGM21W33",0,0
"BRS",2021,33,"509","","Aedes cinereus",10,"A","F","Bergumermeer","BGM21W33",0,0
"BRS",2021,33,"510","","Aedes cinereus",10,"A","F","Bergumermeer","BGM21W33",0,0
"BRS",2021,33,"511","","Culex pipiens/torrentium",3,"A","F","Bergumermeer","BGM21W33",0,0
"BRS",2021,33,"512","","Culex pipiens/torrentium",1,"A","M","Bergumermeer","BGM21W33",0,0
"BRS",2021,32,"513","","Culex pipiens/torrentium",2,"A","F","Bergumermeer","BGM21W32",0,0
"BRS",2021,32,"514","","Aedes cinereus",1,"A","F","Bergumermeer","BGM21W32",0,0
"BRS",2021,33,"515","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W33",0,0
"BRS",2021,33,"516","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W33",0,0
"BRS",2021,33,"517","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W33",0,0
"BRS",2021,33,"518","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W33",0,0
"BRS",2021,33,"519","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W33",0,0
"BRS",2021,33,"520","","Culex pipiens/torrentium",3,"A","F","Utrecht_Vleuterweide","UVW21W33",0,0
"BRS",2021,34,"521","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"522","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"523","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"524","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"525","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"526","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"527","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"528","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"529","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,34,"530","","Culex pipiens/torrentium",10,"A","F","Utrecht_Vleuterweide","UVW21W34",0,0
"BRS",2021,32,"531","","Culex pipiens/torrentium",1,"A","F","Rotterdam_Essenburgpark","RMP21W32",0,0
"BRS",2021,32,"532","","Culex pipiens/torrentium",1,"A","M","Rotterdam_Essenburgpark","RMP21W32",0,0
"BRS",2021,33,"533","","Culex pipiens/torrentium",2,"A","F","Rotterdam_Essenburgpark","RMP21W33",0,0
"BRS",2021,34,"534","","Culex pipiens/torrentium",7,"A","F","Utrecht_Eendenkooi","UEK21W34",0,0
"BRS",2021,33,"535","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W33",0,0
"BRS",2021,33,"536","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W33",0,0
"BRS",2021,33,"537","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W33",0,0
"BRS",2021,33,"538","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W33",0,0
"BRS",2021,33,"539","","Culex pipiens/torrentium",10,"A","F","Utrecht_Eendenkooi","UEK21W33",0,0
"BRS",2021,33,"540","","Culex pipiens/torrentium",7,"A","F","Utrecht_Eendenkooi","UEK21W33",0,0
"BRS",2021,33,"541","","Culiseta morsitans",1,"A","F","Utrecht_Eendenkooi","UEK21W33",0,0
"BRS",2021,33,"542","","Coquillettidia richiardii",2,"A","F","Utrecht_Eendenkooi","UEK21W33",0,0
"BRS",2021,33,"543","","Culex pipiens/torrentium",10,"A","F","Reusel","RSL21W33",0,0
"BRS",2021,33,"544","","Culex pipiens/torrentium",1,"A","M","Reusel","RSL21W33",0,0
"BRS",2021,33,"545","","Culex pipiens/torrentium",1,"A","F","Nijmegen_Berg en Dal","NBD21W33",0,0
"BRS",2021,33,"546","","Culex pipiens/torrentium",2,"A","M","Nijmegen_Berg en Dal","NBD21W33",0,0
"BRS",2021,33,"547","","Anopheles maculipennis s.l.",1,"A","M","Nijmegen_Berg en Dal","NBD21W33",0,0
"BRS",2021,33,"548","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"549","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"550","","Culex pipiens/torrentium",5,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"551","","Culex pipiens/torrentium",6,"A","M","Asten","AST21W33",0,0
"BRS",2021,33,"552","","Aedes cinereus",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"553","","Aedes cinereus",3,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"554","","Culiseta morsitans",8,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"555","","Culiseta ochroptera",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"556","","Culiseta ochroptera",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"557","","Culiseta ochroptera",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"558","","Culiseta ochroptera",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"559","","Culiseta ochroptera",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,33,"560","","Culiseta ochroptera",10,"A","F","Asten","AST21W33",0,0
"BRS",2021,32,"561","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W32",0,0
"BRS",2021,32,"562","","Culex pipiens/torrentium",10,"A","F","Asten","AST21W32",0,0
